song_id,Local_lat,Local_long,Homeland_lat,Homeland_long,culture_id,Audio_notes,Duration,Archival_source#,Song,Genre,Song_notes,Performers,Instruments,Gender of Vocalists,Lyrics,Recorded_by,Year,Publisher,Publcation_collection,Repository
1281,12.05,-61.75,,,13223,,0:01:56,T1209.14,"Jean, Ay, Jean, Kay-mwen Bwoule",Feast Song,"This is an example of a cantique, or hymn of French origin, and was recorded at a Tombstone Feast. More music for the Tombstone Feast can be heard on the CD Tombstone Feast, the companion release to this one.","Ferguson Adams, Charles Bristol, Newton Joseph, Lawrence Solon",4 Male Voices,Men,"Jean, ay, Jean,
Kay-mwen bwoule.
Poor me, poor Jean,
Kay-mwen bwoule",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1282,12.05,-61.75,,,13223,,0:01:16,T1209.13,"Hush, Baby, Hush ",Lullaby,"This lullaby is recorded in Carriacou, displays a more European quality, as do many Caribbean lullabies. The English lyrics contain a few creolisms, but the pretty, European-sounding melody, which is in straightforward triple meter, shows little if any evidence of influence from African (or other non-European) sources.","Sweet Honey Duncan, Margaret Henry",2 Female Voices,Women,"Hush baby, hush baby, till mama come,
Mama go in town and to buy sugar cake, 
To buy sugar cake and to give baby half.
Rock baby, rock baby, till mama come,
Mama go in town and to buy sugar cake and to give baby piece.

Baby hush, I say, hush baby hush,
Mama go in town to buy sugar cake,
To buy sugar cake and to give baby half.
Rock baby rock baby, till mama come,
Rock baby rock baby, till mama come,
Rock baby rock baby, till mama come,
Say, hush baby hush, I say, till mama come.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1283,12.05,-61.75,,,13223,,0:01:29,T1209.11,Dolphus Coker,Game Song; Pass Play Song,A bongo dance tune supplies energy for a circle of clapping singers with a group of dancers taking turns in the center.,"Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 18 Mixed Voices,Men,"Chorus: 
Solo: Say, who ‘en killed the coolie man?
Group: ‘Dolphus Coker, ‘Dolphus Coker. 

Doris, oh look, the jaguar coming — 
‘Dolphus Coker —
Doris, oh look, the jaguar coming — 
‘Dolphus Coker.

Doris, oh, in the coco bwa — [bois — tree, forest]
‘Dolphus Coker — 
Doris, oh, in the coco bwa — 
‘Dolphus Coker.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1284,12.05,-61.75,,,13223,,0:02:00,T1209.10,Anana-o,Game Song; Pass Play Song,"The singers explained, “It’s a lady that went in Trinidad and worked all over and when she came back to Carriacou, she only brought a jooking-board to scrub clothes, to jook the clothes, and a tub to put water in.” She had brought home her washer-woman tools, but no money whatever.","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 18 Mixed Voices,Men,"Ana went in Trinidad,
When Ana come,
What Ana bring is a
Tub and a jooking board.

Anana-o, Anana-o,
Anana-o, is a
Tub and a jooking board.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1285,12.05,-61.75,,,13223,,0:01:22,T1209.4,"Long Time Ago, Caesar Boy",Boat Song; Work Song; Sailor's Song; Funeral Song; Hauling Song,"Work songs related to the sea are found in most parts of the Caribbean. Although many songs in this category have an African flavor, others clearly draw on European traditions. The British Caribbean in particular is known as a rich repository for old sea chanteys. This launching song from Carriacou appears to be derived in part from one such chantey, known to collectors as “A Long Time Ago” or “In ’Frisco Bay.” This chantey, which was very popular on English and American ships during the nineteenth century, was originally a halyard song, used for hoisting or lowering sails. In Carriacou, however, it is used for very different purposes, such as launching schooners or honoring deceased sailors at wakes. 

Whereas many versions of “A Long Time Ago” make mention of ’Frisco Bay, this one refers to “Mobile Bay,” which would seem to lend support to those who have argued that West Indian workers and sailors played a major role in the development of British and American chanteying. (Mobile, Alabama, was an important cotton-trading center and one of the bustling American seaports where West Indian sailors and those from other nations met, caroused, and exchanged songs during the nineteenth and early twentieth centuries.) Although the singing style of the launching song heard here resembles that of British or American chanteymen, Carriacouan sailors use the song to honor the spirits of deceased friends and relatives, thus investing it with a new meaning that faithfully reflects the religious concepts of their African ancestors.","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 18 Mixed Voices,Men,"Solo: Long time was a very good time.
Chorus: Bully, hey, ey ey ya!

Solo: Long time was a very good time.
Chorus: Bully, long time ago.

Solo: Oh, long time in Mobile Bay –
Chorus: Bully, hey ey ey ya!

Solo: Long time in Mobile Bay –
Chorus: Bully, long time ago.

Solo: Oh, Caesar boy, I know you well.
Chorus: Bully, hey ey ey ya!

Solo: Caesar boy, I know you well.
Chorus: Bully, long time ago.

Solo: I know Caesar, look, I cut he black ass.
Chorus: Bully, hey ey ey ya!

Solo: I know Caesar and I cut he black ass.
Chorus: Bully, long time ago.
 
Solo: Oh, long time in Mobile Bay –
Chorus: Bully, hey ey ey ya!

Solo: Long time in Mobile Bay –
Chorus: Bully, long time ago.

Solo: Oh, long time was a very good time.
Chorus: Bully, hey ey ey ya!

Solo: Long time was a very good time.
Chorus: Bully, long time ago.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1286,12.05,-61.75,,,13223,,0:01:04,T1209.2,"Timi Timi, Séwa",Story Song,This song was used to accompany the telling of a Nancy story at a wake.,"Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 18 Mixed Voices,Men,"Timi-timi zewon
Timi-timi zewon
Bonjou louwa
Se mwen . . .?
Se konsa mwen ye.
Krik!

Translation:

[?]
Hello […]
It’s me […]
That’s how I am.
Krik!

Lomax: What — what does that song say?  Do you know what the words mean?
Joseph:  A story.
Lomax: That’s a conte? [i.e., a tale] 
Joseph: Yes.
Lomax: Is that from a — what story is that?  What’s the story?
Joseph: Well, when the old people and them dead, we go to keep a pleasure.
Lomax: Oh, that’s for a wake song?
Joseph: A wake, yes. 
Lomax:  A wake song.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1287,12.05,-61.75,,,13223,,0:02:29,T1208.13,"Papa Dit-o, I Promise The Lord",Religious Song; Anthem,"This anthem is a variation of “Jesus Walked with a Golden Cane,” a spiritual also found in New Orleans and elsewhere in the United States.","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 18 Mixed Voices,Men,"[…] walk in the narrow way,
Believers, walk in the narrow way,
Believers, walk in the narrow way,
Believers, walk in the narrow way.
All my sins are taken away,
All my sins are taken away,
Praise the Lord!

I promise the Lord I’m not going back. [etc., as above]

Believers walk in the narrow way. / I see a boy that I really love. / Believers walk in the narrow way. / I see a boy that I really love.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1288,12.05,-61.75,,,13223,,0:01:28,T1208.11,I Want to Hear Somebody Pray,Anthem,Anthem,"Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 18 Mixed Voices,Men,,Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1289,12.05,-61.75,,,13223,,0:01:51,T1208.6,Mary and Martha Bound to Wear the Crown-o,Game Song; Pass Play Song,"The text of this song is religious; it could, therefore, be classified as a spiritual. The singers themselves, however, defined it as a “pass play,” another evidence of the co-mingling of adults and children in traditional West Indian song games.","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 10+ Mixed Voices; 2 Boulas; 1 Cut Drum; Chac Chac,Mixed adults,"Solo: Mary and Martha is bound to wear 
the crown-o.
Group: Mary and Martha bound to wear the crown.

(Sung as above)
If you want to see them, go behind the hill-o,
Mary and Martha bound to wear the crown.
Mary and Martha Mary and Martha,
Mary and Martha bound to wear the crown,
Bound to wear the crown-o, bound to wear 
the crown-o,
Mary and Martha bound to wear the crown!",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1290,12.05,-61.75,,,13223,,0:01:47,T1208.4,Vio Violé,Game Song; Pass Play Song,"This song, in Creole, is a ring game, played at wakes. In Carriacou such activities are called 
“pass plays.”","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 10+ Mixed Voices; 2 Boulas; 1 Cut Drum; Chac Chac,Mixed adults,"Solo: Vio, Vio, Vio lé,
Group: Vio lé, Vio, Vio la,
Panyol pa sa mouté koko,
Vio lé, Vio, Vio la.
Vio, Vio, Vio lé,
Vio lé, Vio, Vio la. (etc., ad lib.)

Translation:
Vio, Vio, Vio le
Vio le, Vio, Vio la,
Spaniard he can’t climb the coco,
Vio le, Vio Vio la.

Frenchman, he can’t climb the coco (etc., as above),
Vio le, Vio, Vio la.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1291,12.05,-61.75,,,13223,,0:01:27,T1208.3,"Bo-Mwen Donc Chere Dodo; Bo-Moin, Chere, Dou-Dou",Game Song; Pass Play Song,"Pass play, ring play","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 10+ Mixed Voices; 2 Boulas; 1 Cut Drum; Chac Chac,Mixed adults,,Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1292,12.05,-61.75,,,13223,,0:04:03,T1208.2,"Hurrow, Hurrow-é",Story Song,"Husband Turns into Bulldog, story song","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 10+ Mixed Voices; 2 Boulas; 1 Cut Drum; Chac Chac,Mixed adults,,Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
1293,12.47,-61.47,,,13223,,0:03:37,T1208.1,"Humble-o, Why Petit Martinique Is One Family",Mythical Song,"“Humble-o,” is a Nancy story about the mythical origin of the people of Petit Martinique, a little island with a population of less than 500 about a mile from Windward Village, Carriacou. The inhabitants are thought to be descended from Afro-Scottish and Afro-French boat builders and sailors, and to this day they have a reputation as fine seamen. But in the Carriacouan sense of the word, they are considered “selfish” and standoffish: they are averse to people visiting their island and even object to the police to removing troublemakers, preferring to handle matters themselves.

Carriacouans told stories about their fiercely independent neighbors. For instance there was one about a murder that took place in the ’60s on a sloop plying between Carriacou and Grenada with three Petit Martinican sailors on board. A fight broke out between two of them and one fell overboard. The third sailor tried to help him clamber back on board, but his assailant, still in a passion, pushed him back and he drowned. After arriving in Grenada, the alleged murderer was detained. People said he got a good lawyer who had him released on bail. It was rumored that the bail money involved some bobul (bribe). He returned to Petit Martinique, but the other crewman, feeling he should stand trial for murder, was able to get the case reopened. A Grenadian policeman stationed in Carriacou was sent to Petit Martinique to bring the accused back to St. George’s, Grenada, for trial. When the policeman arrived at the Petit Martinique jetty, he noticed people nearby digging. When he asked them what they were doing, they said they were digging a grave for him if he stepped off the boat. The policeman turned back and told his superiors in Carriacou that he could not pick the man up. They said that if he did not, he would be fired. He refused, was fired, and eventually migrated to England. When no one could be found to bring in the accused, the case was dropped.

In a second version of this story, the accused sailor was released because his family put up bail legitimately. Subsequently, several policemen were asked to pick him up. Not wanting to go to Petit Martinique, they cooked up a story that there was mail awaiting him in Hillsborough, Carriacou. When he came to get his mail, he was captured and taken to Grenada for trial. Again, his family made bail, and he returned to Petit Martinique. But this time when the police tried to take him off the island they were met by residents toting shotguns and pistols and the police had to retreat emptyhanded. The police decided to have the matter, rather than themselves, laid to rest.

For what it is worth, I found the Petit Martinicans to be quite friendly. Furthermore, Petit Martinicans do quite well when they migrate. One district officer (the “mayor”) in Carriacou was from Petit Martinique, as was Carriacou’s most prominent resident in Brooklyn, a medical doctor whose daughter was briefly a television actress.

“Humble-o” explains how Petit Martinicans acquired their singular character. A psychiatrist would have a field day interpreting it. It tells of a pregnant but unmarried girl from Petit Martinique and her babies, a twin girl and boy, who in turn were the progenitors of all subsequent Petit Martinican people. The Church teaching that unmarried women should not have children is reinforced when the girl is refused confirmation in Carricacou, while all the other children from Petit Martinique are eaten by Job Lutins (the devil)! Such stories, told with tongue in cheek, are meant as lessons for children.","Ferguson Adams, Daniel Aikens, Charles Bristol, Beatrice Dick, Martha Dick, Lucianne Duncan, Millicent Duncan, Sweet Honey Duncan, Edith Hector, Margaret Henry, Newton Joseph, Sheraf Joseph, Virginia Joseph, Faith Lawrence, Prince Lawrence, Derrick Lejen, Lawrence Solon, Virginia Sylvester",Male Voice; 10+ Mixed Voices; 2 Boulas; 1 Cut Drum; Chac Chac,Mixed adults,"Beginning song :
Humble-o, kou ye?
Humble-o, kou i o?
Vitman, pou nou ale, vitman! [Listeners keep repeating this line].
Nou ka-ale.
Nou vle ale.

Nou ka-ale.

Nou ka-ale.

Translation:
Humble oh, where is she?
Quick, we have to go, quick!
We’re going.
We want to go. [Etc.]

Spoken: Krik
Audience: Krak!)

Well that was a lady have a daughter,
And confirmation will be taking place;
That lady live in Petit Martinique, Carriacou;
And that confirmation will be taking place in Carriacou
Because Petit Martinique have no church in those time.

Well, that poor lady leave the daughter home
And come down to make right to sew a-clothes
There was no seamstress in, um —- (Listeners: Petit Martinique!)
Petit Martinique. Let me one talk!

And when she come now the day appear
That all children will come down from Petit Martinique
To come to Carriacou to land in Jean-Pierre Bay
To go down town to receive confirmation
In the Roman Catholic Church.

Well, the first boat arrive; the daughter did not come.
She wait for the second boat; the daughter did not come.

(Song)

Spoken: Krik!  
Listeners: Krak!

At that time that girl prove in family way
And you can’t confirm if you conceive with a child.
She can’t come.

The poor mother don’t know;
The poor mother don’t know if she conceive;
But she go and make all preparations before,
And then expecting her with the boat.

So when the last boat come,
And she ain’ see the daughter,
She take off her kerchief round she head,
And tie she waist and she start to bawl.

(Song)

Spoken: Krik!  
Listeners: Krak!

Well in those time —  in that time,
The daughter did not come on that direction at all.
She ain’t come with the boat,
Because she know that she conceive with a baby.

Well, the last boat come;
The lady did not see.

Well you know, at those time
We don’t have car in Carriacou to take them to town —
They have to walk.
All the candidates form together
And stepping downtown.

Well, when they meet they going down,
They going and pass Belvedere Cross,
Going downtown,
Going to the Roman Catholic Church
To get confirmation.
Bishop is there waiting.

Well, when they going to cross.
You know the road was by Noblaki [?] Bay
And crossing there,
There have a salt-pond there.

There is a man there will take away all —
Will swallow all the children,
All, everybody that pass.

Look here!
As soon as they go to cross
That lagoon 
(Listener: Salt pond!)
 — salt pond,
All gone!
They take away all!

And is only that one girl,
That stay in Petit Martinique;
And that girl come,
And she bring a twin,
A boy and a girl.

That is the onliest people 
That remain in Petit Martinique.

And all the people that leave
To go and see confirmation,
All was swallow by the —
By that man — I forget that man name.

Listeners: He name is Djabloten — The Devil!

Well, all right, no confirmation.
Nobody in Petit Martinique did not confirm
On that day because they all gone,
They did not reach town.

And that girl remain in Petit Martinique.
She make twin, and
They grow up in Petit Martinique.
And you see,
Petit Martinique is one family.

Because if anything wrong in Petit Martinique,
You go there you get dead, because —
And if you get dead there,
No one would not say:
“Well, me kill this man,”
Because they all is one.
You stranger have to keep off.

You see?

That is why, you see,
If you have a daughter, she going to confirm
And she conceive,
She can never go to the Bishop to confirm,
Because she conceive with baby.

Not so you know,
But in the way going — 
She was a candidate
In the way going to confirm,
She get the baby.
And then she remain there.

Is thanks of she that make Petit Martinique green up today.

Krik!   Krak!

Alan Lomax: Good. Wonderful.
Anna Lomax: Very nice.",Alan Lomax with Anna Lomax,1962,ACE Online Archive 2012,"Caribbean Recordings, ACE Online Archive","Alan Lomax Collection, American Folklife Center, Library of Congress"
