society_id,Society_latitude,Society_longitude,Homeland_latitude_of_diasporic_peoples,Homeland_longitude_of_diasporic_peoples,Area_latitude,Area_longitude,Region,Division,Subregion,Area,society,alternative_names,People,People_alternative_names,People2,People3,Preindustrial_Style_clusters,Focal_years,Koppen_climate_terrain,Koppen_code,Preindustrial_Subsistence_taxon,Taxon_id,cantometrics_samplesize,minutage_samplesize,parlametrics_samplesize,phonotactics_samplesize,Language,ISO6393,GlottoID,LevelGlottoID,LangLevParent,FamilyLevGlottocode,Country,Country_id,Society_summary,Notes_1,Notes_2,Culture Sources
13124,12.05,105.02,,,12.74,104.89,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Cambodia,Khmer,,Khmer,,,Austroasiatic Peoples,Old Eurasia,1980,Tropical Savannah,Aw,PA-East Asian Intensive; PA-East Asian Irrigation,scfal1055; scfal1066,1.0,,1.0,,Central Khmer,,cent1989,language,cent1989,aust1305,Cambodia,,The Khmer people are a Southeast Asian indigenous group native to Cambodia.,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiKhmer @Glottocent1989 @Lomax1971-72Parlametrics
25163,4.12,101.82,,,3.87,102.15,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Malay Peninsula,Semaq Beri,Semoq Beri,Senoi Peoples,,,Malay Peninsula Indigenous Peoples,Warm Latitude Foragers,1963,Tropical Rainforest,Af,,,1.0,,,,Semaq Beri,ISO 639-3: szc,sema1265,language,sema1265,aust1305,Malaysia,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiSemaqBeri @Glottosema1265
17661,26.68,97.23,,,21.49,95.76,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Myanmar,Jinghpaw,Kachin; Singpho; Jinghpaw; Tsaiva; Lechi; Theinbaw; Singfo; Chingpaw,Jinghpaw Wunpawng,,,Southeast Asia Hill Tribes,Warm Latitude Foragers; Old Eurasia,1983,Humid Subtropical Oceanic Highland,Cwb,AH-Upland South Asia,scfal556,1.0,,,,Southern Jinghpaw,,kach1280,language,kach1280,sino1245,Myanmar,,"The Jinghpaw are a subgroup of the Kachin people, who primarily inhabit Myanmar's Kachin Hills, although significant populations also exist in China (Yunnan Province) and India (Arunachal Pradesh).",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiJingpo @Glottokach1280
30103,20.79,93.97,,,21.49,95.76,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,Myanmar,Shan,Shan Tai,Dai,,Tai Peoples,Tai Peoples,Old Eurasia,1951,Tropical Savannah,Aw,,,1.0,1.0,,,Shan,ISO 639-3: shn,shan1277,language,shan1277,taik1256,Myanmar,,"The Shan people are Southeast Asian people who live mainly in eastern and northwestern Myanmar and as well as in the Chinese province of Yunnan. Making up almost one-tenth of the nation’s population, the Shan people are the largest minority group in Myanmar. ",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiShan @Glottoshan1277 @Lomax1966-72Minutage
21913,20.75,105.36,,,21.4,104.66,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,N Vietnam Mtns,Muong,Mường,Muong,,,Austroasiatic Peoples,Old Eurasia,1974,Humid Subtropical ,Cwa,PA-East Asian Irrigation,scfal1076,1.0,,,,Muong,ISO 639-3: mtq,muon1246,language,muon1246,aust1305,Vietnam,,"The Muong are an ethnic minority in North Vietnam. Theirs is a single continuous territory which spans 300 kilometers.  Because their land is not broken up by other ethnic groups their cultural identity has remained strong and cohesive. Spiritual  beliefs and way of life varies little in the different regions of the territory. They represent one of the largest ethnic minorities in the Indochinese region. According to the 2019 census their population has reached 1.45 million.

Very little is known of their prehistory but it is believed that the area was originally inhabited by only one culture but dispersal and cultural isolation formed diverse ethnic identities. The Vietnamese originally referred to the Muong with the disparaging appellation of “Mi” or “Mois” which means “savages.”  The Muong referred to themselves as the “Mol” which means “people.” In recent decades they have been recognized as the Muong. They are part of the Mon-Khmer Group of Austroasiatic languages. 

Their habitat has been destroyed over time by deforestation and U.S. bombing during the Vietnam War. Today most Muong have moved from the mountains and live at the foot of small hills near streams and rivers. They live in small hamlets of typically 50 households. Their houses are raised on wood pilings to about 6 feet and follow a traditional plan having two rooms, a thatched roof and wooden floors. This is a patriarchal society and the homes reflect male power. Women live in the smaller room close to the kitchen, while the front room is for greeting guests and is a sacred space holding the ancestral altar. The center of the larger room is for men. There are many rules that apply to the home. The front room has windows but women are not allowed to sit near the windows. Only men and high status guests have that privilege. It is taboo for guests to cross their legs in front of the altar or to turn their back to it. Women must not brush their hair on the top landing of the stairs and hair must not be left on the floor but placed underneath the floor. 

Muong economy is agrarian. Wet rice, which is grown on terraced land, is their food staple. Women are the food gatherers, gathering tubers, fruits, vegetables, mushrooms.They also weed, husk rice and harvest. The men hunt and fish. It is the men’s job to do the plowing, clearing bushes, making farm tools as well as building houses. Animal husbandry includes pigs, poultry and buffaloes. From what remains of the forests, they gather wood, pharmaceutical plants, and cinnamon that they then trade in exchange for pottery, brass and iron. Muong handicrafts include weaving cotton and silk and making baskets. They are also known for their folksongs and antiphonal singing (a call and response style of singing). Musical instruments are gongs and wooden bucket with a pestle .

Traditionally Muong society was feudal, run by a headman who belonged to one of the four dominant clans. He had complete authority and was supported by the aristocracy.Together they controlled two thirds of the cultivated fields. The rest was left for the peasants to cultivate. The peasants in return were required to pay dues and to work the land of the aristocrats and headman. Peasants could barely survive under this system. All this changed with the revolution of 1945. The authority of the headman was abolished and the farms were now worked collectively and administered by a committee elected by the people’s council. These agricultural collectives adapted new technologies which increased productivity. They also branched out creating rural credit systems, establishing schools, hospitals, etc. In Muong society it is a customary practice to help and support each other. Anyone who refuses to help another is condemned by the whole community.  
        
Marriage for the Muong is exogamous, that is, they are  forbidden to marry within the lineage of a clan. Traditionally marriages were arranged by parents, sometimes before puberty. For the marriage ceremony, the groom’s family donates pork, alcohol and some silver coins. The bride’s family pays a bride price. Divorce is rare but is on the rise. Widows are encouraged to remarry. The Muong are monogamous although in the past aristocracy and headmen had multiple wives and concubines. Today marriage for love is increasing and arranged marriages and pre-puberty marriages are on the decline.

The traditional Muong religion is mainly animistic believing that the world is inhabited by spirits who have many functions, primarily to help or punish individuals. People pray to spirits to promote health for the family, farm animals, a good harvest, etc. There are three levels in the Muong cosmos. The middle tier represents the earth, The upper tier is where the King of Heaven resides and it is he who decides on the faith of each soul. The lower tier is under water where snakes live who can change their shape. Ancestor worship is very important to the Muong. When an individual dies the soul travels to the upper tier where the King of Heaven will decide its fate. The soul will also be with the ancestor spirits. Traditionally the body would be kept in the house for up to twelve days. An ox, buffalo or pig is sacrificed and feasted on by the relatives for several days. The animal is believed to serve the soul in the afterlife. The role of the shaman is to sing a song that will help the soul move on. The shaman also treats the sick by exorcising harmful spirits. Today  many of these beliefs are declining in practice.                                                                                                                                                                                                         ",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiMuong @Glottomuon1246 @EWCMuong @Dinh2008Muong
19966,22.55,94.02,,,22.02,99.73,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,S China/ Myanmar/ Thailand,Lisu,"Aung, Che-nung, Khae, Lisaw, Khae Liso, Lasaw, Lashi, Lasi, Le Shu O-op’a, Lesuo, Leur Seur, Li, Li-hsaw, Lip’a, Lipo, Lisaw, Li-shaw, Lishu, Liso, Loisu, Lusu, Lu-tzu, Shisham, Yaoyen, Yawyen, Yawyin, Yeh-jen",Lisu/ Hill Peoples,,Tibeto-Burmans,Southeast Asia Hill Tribes,Old Eurasia,1983,Humid Subtropical Oceanic Highland, Cwb,,,1.0,,,,Lisu,ISO 639-3: lis,lisu1250,language,lisu1250,sino1245,China,,"The Lisu are believed to derive from eastern Tibet. Traditionally slash and burn farmers, they live in villages widely spread out among other groups and are known as one of the most colorful hill tribes in Southeast Asia. Significant population of Lisu people also live in Burma, Thailand and India. As hunters and gatherers, the Lisu must make up for their scant intake with slash and burn agriculture. They hunt and collect fruits and wild vegetables. Their production tools consist of iron and bamboo implements",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiLisu @Glottolisu1250
26984,6.88,100.11,,,8.47,99.39,Southeast Asia,Mainland S E Asia,Indochinese Peninsula,S Thailand,Maniq,Negrito; Thainegri; Mani,Maniq,,"""Negrito"" Hunter Gatherers",Malay Peninsula Indigenous Peoples,Warm Latitude Foragers,1962,Monsoon,Am,,,1.0,,,,Maniq,ISO 639-3: tnz,tong1308,language,tong1308,aust1305,Thailand,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiManiq @Glottotong1308
19889,19.21,109.71,,,19.01,109.64,Southeast Asia,Mainland S E Asia,South China Sea,Hainan Isl,Li,Hlai; Lizu; Sai; Say,Li Rau,,,Tai Peoples,Old Eurasia,1983,"Tropical Savannah, Monsoon",Aw/ Am,PA-East Asian Intensive,scfal1057,1.0,,,,Hlai,ISO 639-3: lic,hlai1239,language,hlai1239,taik1256,China,,"The Li people are one of the ethnic groups officially recognized by the People's Republic of China. The vast majority of them live on Hainan Island, off the southern coast of China. ",,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiLi @Glottohlai1239
26181,17.81,33.32,,,22.0,31.35,Western Asia,Berber & Semitic North Africa,E Sahara/ Sahel - Berber & Semitic,Nubia,Sudanese Arabs,,Arabized Nubians,,Nubians,North African Arabic Speaking Peoples,Old Eurasia,1943,Desert Hot,BWh,,,1.0,,,,Sudanese Arabic,ISO 639-3: apd,suda1236,language,suda1236,afro1255,Sudan,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiSudaneseArabs @Glottosuda1236
22754,28.03,1.65,,,27.38,1.79,Western Asia,Berber & Semitic North Africa,Maghreb - Berber & Semitic,Algeria,Algeria,Algerian,N African Arabs,,N African Arabs,North African Arabic Speaking Peoples,Old Eurasia,1955,"Temperate, Dry Summer, Hot Summer",Csa,PA-Middle East,scfal1133,1.0,,,,Algerian Arabic,ISO 639-3: arq,alge1239,language,alge1239,afro1255,Algeria,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoalge1239 @Ethnoarq @WikiAlgeria
21170,29.26,0.23,,,27.38,1.79,Western Asia,Berber & Semitic North Africa,Maghreb - Berber & Semitic,Algeria,Meherza,,Banu Hilal Bedouin,,Bedouins,North African Arabic Speaking Peoples,Old Eurasia,1975,Desert Hot,BWh,,,1.0,,,,Algerian Saharan Arabic,,alge1240,language,alge1240,afro1255,Algeria,,The Meherza were the first Hilalian Arab tribes (nomads coming originally from Southern Arabia) to reach the outlying areas of Gourara in the early 13th century.,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiTimimoun @Glottoalge1240
17609,33.81,10.84,,,34.77,9.4,Western Asia,Berber & Semitic North Africa,Maghreb - Berber & Semitic,Tunisia,Tunisian Jews,,Maghrebi Jews,,N African Jews,Maghrebi Jews,Old Eurasia,1960,Semi Arid Steppe Hot,BSh,,,1.0,,,,Judeo-Tunisian Arabic,ISO 639-3: ajt,jude1263,language,jude1263,afro1255,Tunisia,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiTunisianJews @Glottojude1263
62462,42.94,42.7,,,41.95,43.68,Western Asia,Caucasus,C Caucasus,Republic of Georgia,Svan,,Georgians,,Caucasian Peoples,Caucasus Peoples,Old Europe,1963,Humid Continental,Dfb,PA-Middle East,scfal1190,1.0,1.0,,,Svan,ISO 639-3: sva,svan1243,language,svan1243,kart1248,Georgia,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottosvan1243 @Ethnosva @WikiSvans @Lomax1966-72Minutage
11518,43.56,42.26,,,43.49,43.4,Western Asia,Caucasus,N Caucasus,Kabardino-Balkar Rep,Balkar,Karachay-Balkar; Alan; Kabardins; Circassians; Cherkess,Kipchak Turkic Peoples,,Caucasian Peoples,Caucasus Turkic Peoples,Central Asia,1950s,Tundra,ET,,,1.0,,,,Kabardian,,kaba1278,language,kaba1278,abkh1242,Russia,,The Balkar are a Turkic people of Kabardino Balkaria descent in the N Caucasus. ,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiBalkars @Glottokaba1278
30088,40.98,46.47,,,42.68,47.17,Western Asia,Caucasus,N E Caucasus,Dagestan,Dagestan,,Avar Peoples,,Caucasian Peoples,Caucasus Peoples,Old Europe,1956,Humid Subtropical Oceanic Highland,Cfb,,,1.0,,,,Avar,,avar1256,language,avar1256,nakh1245,Russia,,"Daghestan is a part of the North Caucasus, Russia; its capital city Makhach KalThe Avar people are a Northeast Caucasian native ethnic group who are the primary of various ethnic groups living in the Republic of Dagestan, which is located in the S W Russia.",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiDagestan @Glottoavar1256
10885,40.06,45.03,,,40.38,44.53,Western Asia,Caucasus,S Caucasus,Armenian Highlands,Armenia,Hay,Armenians,,Caucasian Peoples,Caucasus Peoples,Old Eurasia,1951; 1950s,Semi Arid Steppe Cold,BSk,PA-Europe,scfal1089,1.0,,,,Eastern Armenian,,nucl1235,language,nucl1235,indo1319,Armenia,,The Armenian people are an ethnic group who are native to the Armenian Highlands of Western Asia.,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiArmenians @Glottonucl1235
62488,31.5,34.46,,,31.96,35.29,Western Asia,Middle East,Levant,Palestine,Palestine,Palestinians,Palestinian Arabs,,,Middle East Arabic Speaking Peoples,Old Eurasia,1951,Semi Arid Steppe Hot,BSh,,,1.0,,,,South Levantine Arabic,ISO 639-3: ajp,sout3123,language,sout3123,afro1255,Palestine,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottosout3123 @WikiPalestinians
26346,34.81,38.99,,,35.07,38.42,Western Asia,Middle East,Levant,Syria,Syria,Syrian; Sūriyyīn,Levant Arabs,,,Middle East Arabic Speaking Peoples,Old Eurasia,1952,Semi Arid Steppe Cold,BSk,PA-Middle East,scfal1191,1.0,,1.0,,North Mesopotamian Arabic,,nort3142,language,nort3142,afro1255,Syria,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiSyrians @Glottonort3142 @Lomax1971-72Parlametrics
10771,33.22,43.67,,,32.87,43.32,Western Asia,Middle East,Mesopotamia,Iraq,Iraq,Iraqi; ʿIrāqīyūn; Iraklılar,Iraqi Arabs,,,Middle East Arabic Speaking Peoples,Old Eurasia,pre-1957,Desert Hot,BWh,AH-Savannah,scfal845,1.0,,,,Gilit Mesopotamian Arabic,ISO 639-3: acm,meso1252,language,meso1252,afro1255,Iraq,,,,,@Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottomeso1252 @Ethnoacm @WikiIraqis
62469,36.56,44.34,,,36.02,43.6,Western Asia,Middle East,Mesopotamia,S Kurdistan,Harir Kurd,,Kurds,,,Kurdish Peoples,Old Eurasia,1953; 1956,Semi Arid Steppe Cold,BSk,PA-Middle East,,1.0,,,2.0,Northern Kurdish,ISO 639-3: kmr,nort2641,language,nort2641,indo1319,Iraq,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiHarir @Glottonort2641 @Lomax1961-62Phonotactics
11826, ,52.53,,,29.29,53.06,Western Asia,Middle East,Persia,"Fars Prov, S Iran",Basseri,Bi-liyan,Khamseh Persians,,,Middle East Iranian Peoples,Old Eurasia,1956,Semi Arid Steppe Cold,BSk,PA-Middle East,scfal1023,1.0,,,,Western Farsi,,west2369,language,west2369,indo1319,Iran,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @WikiBasseri @Glottowest2369
19317,37.56,56.94,,,35.19,58.9,Western Asia,Middle East,Persia,"Khorasan, N E Iran",Khorasani Kurds,Kurdish,Kurds,,,Kurdish Peoples,Old Eurasia,1956,Semi Arid Steppe Cold,BSk,PA-Middle East,,1.0,,,,Northern Kurdish,ISO 639-3: kmr,nort2641,language,nort2641,indo1319,Iran,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiKurdsIran @Glottonort2641
24195,17.44,38.36,,,15.53,39.92,Western Asia,Semitic East Africa,Horn of Africa - Semitic,Coastal Eritrea/ Dahlak Archipelago,Eritrean Rashaida,Rashaayda; Bani Rashid,Banu Abs Bedouin,,,East African Arabic Speaking Peoples,Old Eurasia,1967,Hot Desert,BWh,,,1.0,,,,Tigrinya,ISO 639-3: tir,tigr1271,language,tigr1271,afro1255,Eritrea,,"The Rashaida are a tribe of Bedouin Arabs descending from the Banu Abs native to the Hejaz region in western Saudi Arabia. They are now widely dispersed across Western Asia and North Africa, and can be found in Saudi Arabia, Kuwait, United Arab Emirates, Bahrain, Oman, Yemen, Palestine, Jordan, Eritrea, Sudan, Libya, Egypt, and Tunisia. There is also a population of Rashaida in Western Malaysia.  ",,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @WikiRashaida @Glottotigr1271
62583,41.2,28.66,,,38.58,35.76,Western Asia,Turkish Thrace,Marmara Reg,Istanbul,Turkish Jews,Türkiye Yahudileri; Yehudim Turkim; Djudios Turkos; Sephardim; Turko-Sephardic Jews,Turkish Jews,,,Turkish Jews,Old Eurasia,1955,"Warm Mediterranean, Humid Subtropical Oceanic Highland, Warm Oceanic Humid Subtropical","Csa, Cfa, Cfb",,,1.0,,,,Ladino,,ladi1251,language,ladi1251,indo1319,Turkey,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoladi1251 @WikiHistoryOfJewsInTurkey
12662,2.01,27.95,,,3.33,28.33,Africa,Central Africa,Equatorial Central Africa,"Haut-Uele Prov, N E DR Congo",Budu,Babudu; Bodo; Ebudu; Kibudu,Lebonya,,Benue Congo Peoples,West & Central African Peoples,Tropical Gardeners,1954,"Tropical Rainforest, Monsoon, Tropical Savanna","Af, Am, Aw ",AH-Rain Forest,scfal577,2.0,,,,Budu,ISO 639-3: buu,budu1250,language,budu1250,atla1278,Democratic Republic of the Congo,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobudu1250 @Ethnobuu @WikiBudu
22331,3.65,28.59,,,3.33,28.33,Africa,Central Africa,Equatorial Central Africa,"Haut-Uele Prov, N E DR Congo",Ndongo,,Ubangi,,Volta Congo Peoples,West & Central African Peoples,Tropical Gardeners,1952,Tropical Savannah,Aw,,,2.0,,,,Dongo,,dong1290,language,dong1290,atla1278,Democratic Republic of the Congo,,,,,@Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottodong1290
15412,1.17,28.76,,,1.83,29.5,Africa,Central Africa,Equatorial Central Africa,"Ituri Prov, N E DR Congo",Forest Bira,Kango; Bakango; Batchua; Bila,Old Bomokandian,,Benue Congo Peoples,West & Central African Peoples,Tropical Gardeners,1954,Tropical Savannah,Aw,AH-Tropical Forest,scfal721,2.0,1.0,,,Bila,ISO 639-3: bip,bila1255,language,bila1255,atla1278,Democratic Republic of the Congo,,,,,@Murdock1999EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobila1255 @Ethnobip @WikiBila @Lomax1966-72Minutage
